Date,Volume,Volume
1998-06-15,5778800,58000000
1998-06-16,3935200,68610000
1998-06-17,3992400,72940000
1998-06-18,3140400,64310000
1998-06-19,4390000,79840000
1998-06-22,2457200,45540000
1998-06-23,3672800,54910000
1998-06-24,1282800,73650000
1998-06-25,2378800,68640000
1998-06-26,2146400,52140000
1998-06-29,1867200,50170000
1998-06-30,4026800,61360000
1998-07-01,2726800,66790000
1998-07-02,1162400,50060000
1998-07-06,1852000,48820000
1998-07-07,2137600,56520000
1998-07-08,1304800,59980000
1998-07-09,2122800,65780000
1998-07-10,1780800,67280000
1998-07-13,1790400,57050000
1998-07-14,2447200,61490000
1998-07-15,1628800,75860000
1998-07-16,1356400,63190000
1998-07-17,2534800,56870000
1998-07-20,3758400,58490000
1998-07-21,3051200,75250000
1998-07-22,4103600,90780000
1998-07-23,3491600,9440000
1998-07-24,2368800,83960000
1998-07-27,2761600,73130000
1998-07-28,1757200,77500000
1998-07-29,1808800,66510000
1998-07-30,2202800,73500000
1998-07-31,3075200,75420000
1998-08-03,2682000,65830000
1998-08-04,3388000,96980000
1998-08-05,4348400,98760000
1998-08-06,3428000,77090000
1998-08-07,5161200,80620000
1998-08-10,2427200,59290000
1998-08-11,3264000,90960000
1998-08-12,3271600,72300000
1998-08-13,2541200,71100000
1998-08-14,3526000,83000000
1998-08-17,2723600,67560000
1998-08-18,2426400,66320000
1998-08-19,2166800,55810000
1998-08-20,2556000,60590000
1998-08-21,2228400,83410000
1998-08-24,3060800,61940000
1998-08-25,3900800,65560000
1998-08-26,6337600,67770000
1998-08-27,8221600,104250000
1998-08-28,3052800,94630000
1998-08-31,5240800,117890000
1998-09-01,7954000,147170000
1998-09-02,4746000,95880000
1998-09-03,7598800,108280000
1998-09-04,4147200,96750000
1998-09-08,3802400,100540000
1998-09-09,2360800,85190000
1998-09-10,2764000,101550000
1998-09-11,2900000,91320000
1998-09-14,3196400,89750000
1998-09-15,2106400,72890000
1998-09-16,2157200,88360000
1998-09-17,5268800,71890000
1998-09-18,4949200,99090000
1998-09-21,4245200,77720000
1998-09-22,3358400,70850000
1998-09-23,5324400,94270000
1998-09-24,3252000,83180000
1998-09-25,4045200,79140000
1998-09-28,2922000,74480000
1998-09-29,2225600,81200000
1998-09-30,3966400,87640000
1998-10-01,5305200,100930000
1998-10-02,3409600,102730000
1998-10-05,4298000,98080000
1998-10-06,5166800,91560000
1998-10-07,3198800,105820000
1998-10-08,3484800,138480000
1998-10-09,4394400,101640000
1998-10-12,2990800,74370000
1998-10-13,2347200,78690000
1998-10-14,3643600,80570000
1998-10-15,4184800,99690000
1998-10-16,7337200,126790000
1998-10-19,2422800,72630000
1998-10-20,3622400,99750000
1998-10-21,3960400,81660000
1998-10-22,3810000,71460000
1998-10-23,3104800,64440000
1998-10-26,2425200,57130000
1998-10-27,4780400,75880000
1998-10-28,3204400,61660000
1998-10-29,2695600,61420000
1998-10-30,5054400,70950000
1998-11-02,2934000,80840000
1998-11-03,2979200,75340000
1998-11-04,4768000,87020000
1998-11-05,3234400,78000000
1998-11-06,3231200,67750000
1998-11-09,3175200,61020000
1998-11-10,2797200,72800000
1998-11-11,2322000,71300000
1998-11-12,3050400,58850000
1998-11-13,3043600,56060000
1998-11-16,3132000,68030000
1998-11-17,3379200,83800000
1998-11-18,3283600,63440000
1998-11-19,1670000,64210000
1998-11-20,3338000,75920000
1998-11-23,2381600,84080000
1998-11-24,5023600,81140000
1998-11-25,5502800,58200000
1998-11-27,1585600,29010000
1998-11-30,3764800,72220000
1998-12-01,2690000,87730000
1998-12-02,6563200,92350000
1998-12-03,4434800,78460000
1998-12-04,3433600,69610000
1998-12-07,2539600,53310000
1998-12-08,2530000,79240000
1998-12-09,2122800,80310000
1998-12-10,1792000,95150000
1998-12-11,2235200,71700000
1998-12-14,3190400,71520000
1998-12-15,3308800,77340000
1998-12-16,2640000,70310000
1998-12-17,4044800,71750000
1998-12-18,3508400,95150000
1998-12-21,3235600,77840000
1998-12-22,1564800,58510000
1998-12-23,3966400,58320000
1998-12-24,719600,20210000
1998-12-28,2211600,45910000
1998-12-29,1982000,51150000
1998-12-30,1058400,48250000
1998-12-31,2602000,53400000
1999-01-04,2676400,89410000
1999-01-05,3698400,79860000
1999-01-06,3514800,103340000
1999-01-07,3270400,88290000
1999-01-08,3440800,103250000
1999-01-11,1980400,98720000
1999-01-12,1943200,95680000
1999-01-13,4324800,109060000
1999-01-14,2672400,90510000
1999-01-15,2387600,79440000
1999-01-19,4370000,76360000
1999-01-20,3257600,105220000
1999-01-21,6136000,98340000
1999-01-22,3222000,93640000
1999-01-25,2145600,89250000
1999-01-26,2638400,90780000
1999-01-27,2122000,88800000
1999-01-28,3113600,80490000
1999-01-29,2191200,86050000
1999-02-01,2823600,77790000
1999-02-02,3054000,82520000
1999-02-03,2365200,89760000
1999-02-04,3127600,88340000
1999-02-05,5408000,88360000
1999-02-08,5394400,72880000
1999-02-09,3728000,73550000
1999-02-10,4563600,86030000
1999-02-11,3050800,87430000
1999-02-12,2770800,78430000
1999-02-16,3114800,76970000
1999-02-17,3423600,83350000
1999-02-18,2732400,75070000
1999-02-19,3878000,73110000
1999-02-22,5650400,81950000
1999-02-23,2607200,84810000
1999-02-24,2953200,82630000
1999-02-25,2939600,80780000
1999-02-26,3704000,81460000
1999-03-01,3279600,104740000
1999-03-02,2073200,79710000
1999-03-03,3837200,74640000
1999-03-04,2302800,110950000
1999-03-05,3924000,97210000
1999-03-08,2800400,78540000
1999-03-09,2051200,96620000
1999-03-10,2412000,90040000
1999-03-11,2891200,97870000
1999-03-12,2000800,97760000
1999-03-15,2270800,78860000
1999-03-16,2019600,74480000
1999-03-17,4808400,84570000
1999-03-18,3220000,86480000
1999-03-19,5600800,117430000
1999-03-22,1754400,61210000
1999-03-23,2210000,87510000
1999-03-24,2831600,72990000
1999-03-25,3798400,80470000
1999-03-26,3144800,66210000
1999-03-29,3578400,69040000
1999-03-30,2715200,73970000
1999-03-31,2733600,111740000
1999-04-01,2441600,68310000
1999-04-05,1947200,71120000
1999-04-06,1838000,74900000
1999-04-07,3281200,95470000
1999-04-08,2591600,91210000
1999-04-09,3760000,79950000
1999-04-12,3588400,84540000
1999-04-13,3366800,88310000
1999-04-14,5424000,107230000
1999-04-15,7983200,137100000
1999-04-16,5278000,113560000
1999-04-19,11316000,145000000
1999-04-20,12410000,113400000
1999-04-21,7230800,95180000
1999-04-22,4349600,107780000
1999-04-23,2812800,106990000
1999-04-26,2578400,86860000
1999-04-27,4842400,103340000
1999-04-28,4279200,99540000
1999-04-29,3031200,104670000
1999-04-30,8795600,122040000
1999-05-03,4430800,94430000
1999-05-04,4866000,105900000
1999-05-05,3841200,110840000
1999-05-06,3172800,118310000
1999-05-07,4128000,91890000
1999-05-10,3423200,91670000
1999-05-11,4188000,95280000
1999-05-12,3922800,93550000
1999-05-13,5062800,86560000
1999-05-14,3732400,88150000
1999-05-17,7034800,78880000
1999-05-18,4469000,95790000
1999-05-19,6756200,83780000
1999-05-20,5783600,77580000
1999-05-21,4359800,79810000
1999-05-24,5198800,92340000
1999-05-25,6009600,89820000
1999-05-26,4384000,97200000
1999-05-27,5205400,98020000
1999-05-28,2611400,72820000
1999-06-01,4281400,84670000
1999-06-02,3916600,79170000
1999-06-03,3332200,71280000
1999-06-04,3170200,87580000
1999-06-07,2060800,84220000
1999-06-08,2461400,80040000
1999-06-09,3327800,77250000
1999-06-10,6539200,86330000
1999-06-11,4978000,77530000
1999-06-14,4540200,67040000
1999-06-15,2895400,73190000
1999-06-16,4118400,86490000
1999-06-17,3047200,70150000
1999-06-18,4205000,111100000
1999-06-21,2554200,74690000
1999-06-22,2080400,67370000
1999-06-23,2558400,68710000
1999-06-24,3725600,78750000
1999-06-25,2732000,62020000
1999-06-28,3272000,71640000
1999-06-29,3540000,82390000
1999-06-30,4561200,125380000
1999-07-01,2656800,100670000
1999-07-02,1905600,65820000
1999-07-06,2179400,78110000
1999-07-07,2534800,81750000
1999-07-08,1761000,97370000
1999-07-09,1806800,88430000
1999-07-12,1712400,75300000
1999-07-13,2414600,80110000
1999-07-14,2871600,72720000
1999-07-15,2749000,83290000
1999-07-16,2604800,80450000
1999-07-19,1905800,79780000
1999-07-20,3244000,88320000
1999-07-21,2638000,85190000
1999-07-22,3241800,84310000
1999-07-23,2077200,64990000
1999-07-26,1687400,69510000
1999-07-27,1271600,73550000
1999-07-28,1195800,65370000
1999-07-29,1955800,74600000
1999-07-30,1519000,82550000
1999-08-02,2103800,68670000
1999-08-03,1727800,76710000
1999-08-04,1549000,88660000
1999-08-05,1849000,124250000
1999-08-06,1489600,84820000
1999-08-09,1124800,81310000
1999-08-10,1778600,98920000
1999-08-11,2262600,85160000
1999-08-12,3012800,71310000
1999-08-13,1660800,77850000
1999-08-16,1496800,65130000
1999-08-17,1769000,84280000
1999-08-18,1421600,85320000
1999-08-19,1558800,87200000
1999-08-20,2172200,104090000
1999-08-23,1626200,85070000
1999-08-24,1805600,83020000
1999-08-25,2060000,99870000
1999-08-26,1613800,74930000
1999-08-27,2403600,60340000
1999-08-30,2063200,70320000
1999-08-31,2345400,100530000
1999-09-01,1519600,80830000
1999-09-02,1569400,77110000
1999-09-03,2772400,79660000
1999-09-07,6633400,79910000
1999-09-08,3256000,86070000
1999-09-09,2229000,78920000
1999-09-10,2458400,70470000
1999-09-13,3208400,67130000
1999-09-14,3917600,74200000
1999-09-15,3265800,78970000
1999-09-16,2422200,77200000
1999-09-17,4668800,102600000
1999-09-20,2835200,57670000
1999-09-21,3686800,82630000
1999-09-22,6394000,95220000
1999-09-23,9728600,99500000
1999-09-24,5617800,94080000
1999-09-27,2825800,79050000
1999-09-28,2747800,93520000
1999-09-29,4086200,88810000
1999-09-30,3065600,108360000
1999-10-01,4147200,109890000
1999-10-04,2440000,99080000
1999-10-05,5064600,118510000
1999-10-06,4358200,100930000
1999-10-07,3300000,87860000
1999-10-08,3096200,96890000
1999-10-11,3029000,71710000
1999-10-12,5066200,77470000
1999-10-13,4550200,92230000
1999-10-14,4676000,10030000
1999-10-15,3321000,114640000
1999-10-18,2246600,91680000
1999-10-19,3416400,99720000
1999-10-20,4639800,111750000
1999-10-21,4034800,188050000
1999-10-22,2364000,127480000
1999-10-25,2774200,99380000
1999-10-26,2365400,116660000
1999-10-27,2892800,108010000
1999-10-28,3835800,144440000
1999-10-29,3836800,136620000
1999-11-01,1856600,150060000
1999-11-02,2501600,143460000
1999-11-03,1727800,153890000
1999-11-04,3036400,195700000
1999-11-05,4904000,171660000
1999-11-08,2006600,213120000
1999-11-09,3053600,168950000
1999-11-10,4629600,148240000
1999-11-11,4138800,130060000
1999-11-12,2800000,158320000
1999-11-15,3726200,130860000
1999-11-16,3783000,162770000
1999-11-17,2689000,157130000
1999-11-18,2594200,165080000
1999-11-19,2996400,157690000
1999-11-22,2838400,181940000
1999-11-23,2711800,159840000
1999-11-24,2798800,132160000
1999-11-26,882800,64240000
1999-11-29,2246400,148330000
1999-11-30,3201400,157390000
1999-12-01,4425200,145820000
1999-12-02,3227800,132560000
1999-12-03,4125200,167790000
1999-12-06,2718600,134760000
1999-12-07,3999800,169040000
1999-12-08,2635200,148810000
1999-12-09,3022400,177980000
1999-12-10,2283800,170110000
1999-12-13,2659400,149860000
1999-12-14,2929200,200620000
1999-12-15,2912800,234240000
1999-12-16,3092800,190760000
1999-12-17,4360400,274050000
1999-12-20,2511200,131240000
1999-12-21,2123400,141380000
1999-12-22,2122600,115110000
1999-12-23,2189400,97860000
1999-12-27,2340200,111500000
1999-12-28,2104600,91560000
1999-12-29,1796400,69880000
1999-12-30,1086000,67600000
1999-12-31,897600,43620000
2000-01-03,2140400,169750000
2000-01-04,3367000,178420000
2000-01-05,3904600,203190000
2000-01-06,6148600,176550000
2000-01-07,3995000,184900000
2000-01-10,2460200,168180000
2000-01-11,2210000,177300000
2000-01-12,2532200,194060000
2000-01-13,2106400,174910000
2000-01-14,3040800,266830000
2000-01-18,4874600,200220000
2000-01-19,3621200,193090000
2000-01-20,3840200,191230000
2000-01-21,4532400,205840000
2000-01-24,5444400,202740000
2000-01-25,5178200,209230000
2000-01-26,4411200,188840000
2000-01-27,3873800,194280000
2000-01-28,7165400,183090000
2000-01-31,4094800,191880000
2000-02-01,5269600,183110000
2000-02-02,3064200,164170000
2000-02-03,4442000,178630000
2000-02-04,6752800,166590000
2000-02-07,7392400,145660000
2000-02-08,4819600,168890000
2000-02-09,5518600,168550000
2000-02-10,3483600,156390000
2000-02-11,3988000,193540000
2000-02-14,4672400,167240000
2000-02-15,6492000,183320000
2000-02-16,3866200,163280000
2000-02-17,3986200,195830000
2000-02-18,2937000,208930000
2000-02-22,2887800,194340000
2000-02-23,3639000,185280000
2000-02-24,4850000,237540000
2000-02-25,4349600,195240000
2000-02-28,7077600,213230000
2000-02-29,3241600,191360000
2000-03-01,3662800,216780000
2000-03-02,3311600,206510000
2000-03-03,3196000,210460000
2000-03-06,3306200,172590000
2000-03-07,3321600,278180000
2000-03-08,3341400,223310000
2000-03-09,4442200,187360000
2000-03-10,4031600,197440000
2000-03-13,2977800,186210000
2000-03-14,4819000,186080000
2000-03-15,6193600,204920000
2000-03-16,6666400,253790000
2000-03-17,5387400,247830000
2000-03-20,3508200,177730000
2000-03-21,3442000,211950000
2000-03-22,5261000,195830000
2000-03-23,3499600,224710000
2000-03-24,3298200,217140000
2000-03-27,2979600,184880000
2000-03-28,2408800,177780000
2000-03-29,2301200,199370000
2000-03-30,4159400,214190000
2000-03-31,5577400,179590000
2000-04-03,4282400,279950000
2000-04-04,3104000,319280000
2000-04-05,2719200,189310000
2000-04-06,2314200,161820000
2000-04-07,2466200,156500000
2000-04-10,3665200,150070000
2000-04-11,4577000,171130000
2000-04-12,4755200,234780000
2000-04-13,4741400,200240000
2000-04-14,5061600,267580000
2000-04-17,2781000,247520000
2000-04-18,2700800,218380000
2000-04-19,3027400,193860000
2000-04-20,4478000,158390000
2000-04-24,5185600,295330000
2000-04-25,3311000,240200000
2000-04-26,3729200,198970000
2000-04-27,2289800,192920000
2000-04-28,1395200,173520000
2000-05-01,2307800,174020000
2000-05-02,3010000,208610000
2000-05-03,1538400,200220000
2000-05-04,3223000,169170000
2000-05-05,3386200,138300000
2000-05-08,3777400,144180000
2000-05-09,2408400,166320000
2000-05-10,4306200,225970000
2000-05-11,2625400,185720000
2000-05-12,2420400,137770000
2000-05-15,2277800,155810000
2000-05-16,2178200,181920000
2000-05-17,2165200,169570000
2000-05-18,1848000,161220000
2000-05-19,2161000,188270000
2000-05-22,3453600,185570000
2000-05-23,3230800,157080000
2000-05-24,4726800,225350000
2000-05-25,3716800,184380000
2000-05-26,1678800,129200000
2000-05-30,3547000,165450000
2000-05-31,2836800,162880000
2000-06-01,3278600,183990000
2000-06-02,3129400,200900000
2000-06-05,2447800,151120000
2000-06-06,1887000,169370000
2000-06-07,1936200,154430000
2000-06-08,7184600,176280000
2000-06-09,3856000,136750000
2000-06-12,1764800,136750000
2000-06-13,2685600,155190000
2000-06-14,3227200,166340000
2000-06-15,2175600,176200000
2000-06-16,3612800,233100000
2000-06-19,4281800,169330000
2000-06-20,5452200,179000000
2000-06-21,2787000,204540000
2000-06-22,2640200,189280000
2000-06-23,1551800,142390000
2000-06-26,1500000,157390000
2000-06-27,3035600,159240000
2000-06-28,2568200,189270000
2000-06-29,3472400,168670000
2000-06-30,5072200,224060000
2000-07-03,1696600,74690000
2000-07-05,2827400,154490000
2000-07-06,2493600,147120000
2000-07-07,2858200,158820000
2000-07-10,2957800,148470000
2000-07-11,3401800,160920000
2000-07-12,3886000,151430000
2000-07-13,3175200,175240000
2000-07-14,1695800,150970000
2000-07-17,1464800,162780000
2000-07-18,2002200,170620000
2000-07-19,4131200,213930000
2000-07-20,4198200,178590000
2000-07-21,3527200,170710000
2000-07-24,1684000,147970000
2000-07-25,2336000,168950000
2000-07-26,2997400,201880000
2000-07-27,3107800,160760000
2000-07-28,1991400,174720000
2000-07-31,1589400,175820000
2000-08-01,3064800,151420000
2000-08-02,1756200,163400000
2000-08-03,2499600,161580000
2000-08-04,3432800,150750000
2000-08-07,2939800,145090000
2000-08-08,2569000,204720000
2000-08-09,2426800,186430000
2000-08-10,2821600,144290000
2000-08-11,2259800,155120000
2000-08-14,1361200,140280000
2000-08-15,2404200,155190000
2000-08-16,1562800,162550000
2000-08-17,3595800,177570000
2000-08-18,1542600,164870000
2000-08-21,2897400,147300000
2000-08-22,3040800,146810000
2000-08-23,3225400,145650000
2000-08-24,3050200,143970000
2000-08-25,1676200,127920000
2000-08-28,2157200,166710000
2000-08-29,1788400,149300000
2000-08-30,2056600,146490000
2000-08-31,2519400,183320000
2000-09-01,1420000,125140000
2000-09-05,1784800,174500000
2000-09-06,3977200,224760000
2000-09-07,4842200,222220000
2000-09-08,3282800,181620000
2000-09-11,2935600,160120000
2000-09-12,2960600,172030000
2000-09-13,3172800,216210000
2000-09-14,5147800,218810000
2000-09-15,10467000,291270000
2000-09-18,4838200,198950000
2000-09-19,6235000,214080000
2000-09-20,10323800,243780000
2000-09-21,4557800,186170000
2000-09-22,8024800,487370000
2000-09-25,5436000,259920000
2000-09-26,3733800,321770000
2000-09-27,6242600,271660000
2000-09-28,6746200,233190000
2000-09-29,3682600,236360000
2000-10-02,3782200,215090000
2000-10-03,3625600,259600000
2000-10-04,3366000,264380000
2000-10-05,3299800,217400000
2000-10-06,3252000,237860000
2000-10-09,2699600,167770000
2000-10-10,3762000,212070000
2000-10-11,4510000,324520000
2000-10-12,4663000,367130000
2000-10-13,3539000,300410000
2000-10-16,3163600,270220000
2000-10-17,2615400,253140000
2000-10-18,5408200,372410000
2000-10-19,5478000,343710000
2000-10-20,34313400,319750000
2000-10-23,10376400,339180000
2000-10-24,7459200,274990000
2000-10-25,6573400,312490000
2000-10-26,4305800,277120000
2000-10-27,3440400,377740000
2000-10-30,3760600,266040000
2000-10-31,4734000,281800000
2000-11-01,2656600,249720000
2000-11-02,1724800,250440000
2000-11-03,2800000,195280000
2000-11-06,2511600,186860000
2000-11-07,2127000,171150000
2000-11-08,3047000,264700000
2000-11-09,2424800,252890000
2000-11-10,2768400,273910000
2000-11-13,2465400,298020000
2000-11-14,2648200,227080000
2000-11-15,2736600,189850000
2000-11-16,2511800,175280000
2000-11-17,2642800,221680000
2000-11-20,2560200,203170000
2000-11-21,4676600,191420000
2000-11-22,3745800,204630000
2000-11-24,1583600,87980000
2000-11-27,4185000,203320000
2000-11-28,3586800,235020000
2000-11-29,3208800,235620000
2000-11-30,4521400,362290000
2000-12-01,4125000,301730000
2000-12-04,6607200,261400000
2000-12-05,7212600,291620000
2000-12-06,5536800,312570000
2000-12-07,4092000,249400000
2000-12-08,5711600,275080000
2000-12-11,5350400,256450000
2000-12-12,5811600,238100000
2000-12-13,4061400,239430000
2000-12-14,3028800,193430000
2000-12-15,5452400,479460000
2000-12-18,3210800,217520000
2000-12-19,4123800,278950000
2000-12-20,4475800,311500000
2000-12-21,3647600,321300000
2000-12-22,4273600,230880000
2000-12-26,2935400,153960000
2000-12-27,2731200,190400000
2000-12-28,3990800,188600000
2000-12-29,2686200,210800000
2001-01-02,3390400,253300000
2001-01-03,4980800,420720000
2001-01-04,4876200,382800000
2001-01-05,4172000,272650000
2001-01-08,3778600,225780000
2001-01-09,4020400,254160000
2001-01-10,3798600,263700000
2001-01-11,3635400,279720000
2001-01-12,4717600,247020000
2001-01-16,4627400,233330000
2001-01-17,4700800,304800000
2001-01-18,11040400,307320000
2001-01-19,4991800,363100000
2001-01-22,3640600,233850000
2001-01-23,5645400,269970000
2001-01-24,3137400,283190000
2001-01-25,2904200,249120000
2001-01-26,4381000,232990000
2001-01-29,2493800,224980000
2001-01-30,3231400,242900000
2001-01-31,4252400,280560000
2001-02-01,2666600,221680000
2001-02-02,2918800,206940000
2001-02-05,3123600,189850000
2001-02-06,3809000,199510000
2001-02-07,3239800,236350000
2001-02-08,2037200,208300000
2001-02-09,3192600,207600000
2001-02-12,2596200,176090000
2001-02-13,5008800,198270000
2001-02-14,3899000,189300000
2001-02-15,4406800,219670000
2001-02-16,3787000,202390000
2001-02-20,4321800,212820000
2001-02-21,3908000,219630000
2001-02-22,5653600,278520000
2001-02-23,3859800,261840000
2001-02-26,5035000,243270000
2001-02-27,6928800,239400000
2001-02-28,4934800,253390000
2001-03-01,4533600,259030000
2001-03-02,3744400,255120000
2001-03-05,5644400,171780000
2001-03-06,5661000,218690000
2001-03-07,3747000,238490000
2001-03-08,4535000,216130000
2001-03-09,2645000,280060000
2001-03-12,4882000,293230000
2001-03-13,5033800,281280000
2001-03-14,11076600,307630000
2001-03-15,7019600,233720000
2001-03-16,8756000,365020000
2001-03-19,5198800,239520000
2001-03-20,4253600,268070000
2001-03-21,4205800,312960000
2001-03-22,9875600,416820000
2001-03-23,7726200,377640000
2001-03-26,8473800,256080000
2001-03-27,8149000,325020000
2001-03-28,5992200,271130000
2001-03-29,4960000,250050000
2001-03-30,4716800,249000000
2001-04-02,4580800,237210000
2001-04-03,5855200,273290000
2001-04-04,4320600,301600000
2001-04-05,3674400,281710000
2001-04-06,3218400,270000000
2001-04-09,2754000,208530000
2001-04-10,6334000,282830000
2001-04-11,4532200,299280000
2001-04-12,2995600,215510000
2001-04-16,2628200,195790000
2001-04-17,2283800,234710000
2001-04-18,4444000,461800000
2001-04-19,4559000,332610000
2001-04-20,3202800,324360000
2001-04-23,2067200,229400000
2001-04-24,2580800,224220000
2001-04-25,2512200,200210000
2001-04-26,2706800,238630000
2001-04-27,3008800,222990000
2001-04-30,3105800,206420000
2001-05-01,2997200,203770000
2001-05-02,3762400,228290000
2001-05-03,2676200,197610000
2001-05-04,2267200,214010000
2001-05-07,1910400,190710000
2001-05-08,2699400,192290000
2001-05-09,2838000,212720000
2001-05-10,2845400,189970000
2001-05-11,3047800,174720000
2001-05-14,2160600,151230000
2001-05-15,2874800,202050000
2001-05-16,4687000,223850000
2001-05-17,6738800,283080000
2001-05-18,8325600,214370000
2001-05-21,4469600,227630000
2001-05-22,4713200,221970000
2001-05-23,2891200,224130000
2001-05-24,2915400,201170000
2001-05-25,3180800,146210000
2001-05-29,2457200,214540000
2001-05-30,3005400,213120000
2001-05-31,3076400,190660000
2001-06-01,2253200,196260000
2001-06-04,1534600,150960000
2001-06-05,3011200,211730000
2001-06-06,3329000,232580000
2001-06-07,3709000,231460000
2001-06-08,3765400,176020000
2001-06-11,3348800,162750000
2001-06-12,5236800,234420000
2001-06-13,4244800,195810000
2001-06-14,13608800,309640000
2001-06-15,12523800,379300000
2001-06-18,7496600,196230000
2001-06-19,8233200,240250000
2001-06-20,7773000,244140000
2001-06-21,8050600,266590000
2001-06-22,4795600,210360000
2001-06-25,5679600,228190000
2001-06-26,4506800,235950000
2001-06-27,4635400,210560000
2001-06-28,5667200,272820000
2001-06-29,7790600,328480000
2001-07-02,6228000,215830000
2001-07-03,3681600,128500000
2001-07-05,4423800,179190000
2001-07-06,4059400,207540000
2001-07-09,3537200,216290000
2001-07-10,3425200,264970000
2001-07-11,3965600,267370000
2001-07-12,4413400,278190000
2001-07-13,2941400,200390000
2001-07-16,2159800,220170000
2001-07-17,3849400,283640000
2001-07-18,7274000,261170000
2001-07-19,2946800,235870000
2001-07-20,3296200,231850000
2001-07-23,2544600,185500000
2001-07-24,3598600,214180000
2001-07-25,5533400,228180000
2001-07-26,4596600,233860000
2001-07-27,3707000,172870000
2001-07-30,2889400,155870000
2001-07-31,3833400,224450000
2001-08-01,4390600,201290000
2001-08-02,5905400,219400000
2001-08-03,2170600,151270000
2001-08-06,2310200,163160000
2001-08-07,3360200,161480000
2001-08-08,2702400,185130000
2001-08-09,3795600,170020000
2001-08-10,3152600,161930000
2001-08-13,2608200,141380000
2001-08-14,1996600,145780000
2001-08-15,3963200,172000000
2001-08-16,4429400,196520000
2001-08-17,2482600,217550000
2001-08-20,2685000,180510000
2001-08-21,4323800,182840000
2001-08-22,3486600,204500000
2001-08-23,2761000,153280000
2001-08-24,5552800,187860000
2001-08-27,2064400,136800000
2001-08-28,3775600,172820000
2001-08-29,9971000,160980000
2001-08-30,8391600,240630000
2001-08-31,5234000,176270000
2001-09-04,7207200,262020000
2001-09-05,5175600,298080000
2001-09-06,3869200,303090000
2001-09-07,6650000,304980000
2001-09-10,9703000,280040000
2001-09-17,39788400,565600000
2001-09-18,21604800,372230000
2001-09-19,15844200,457990000
2001-09-20,19237800,439990000
2001-09-21,18840600,623480000
2001-09-24,13479800,403530000
2001-09-25,13157400,349470000
2001-09-26,6462000,271690000
2001-09-27,6578800,282040000
2001-09-28,8137600,340790000
2001-10-01,6708600,247430000
2001-10-02,6811600,259810000
2001-10-03,7139600,327530000
2001-10-04,9049400,307660000
2001-10-05,6200000,256640000
2001-10-08,4721200,193330000
2001-10-09,5209000,212700000
2001-10-10,5956600,253720000
2001-10-11,6434600,312240000
2001-10-12,6054200,275630000
2001-10-15,5254600,199960000
2001-10-16,8047800,227850000
2001-10-17,6426200,303640000
2001-10-18,6510000,238660000
2001-10-19,4925000,243950000
2001-10-22,3930400,222210000
2001-10-23,4060800,233120000
2001-10-24,4203800,245640000
2001-10-25,4368400,252930000
2001-10-26,6878800,212840000
2001-10-29,7639800,203990000
2001-10-30,4389600,245350000
2001-10-31,6624000,245200000
2001-11-01,4520600,256480000
2001-11-02,3800400,222980000
2001-11-05,4660600,210700000
2001-11-06,3660400,260340000
2001-11-07,4939800,233400000
2001-11-08,4368000,256000000
2001-11-09,2736000,174670000
2001-11-12,8696800,196140000
2001-11-13,4662800,244230000
2001-11-14,4818400,297690000
2001-11-15,4327600,317340000
2001-11-16,3592600,244600000
2001-11-19,3418200,210100000
2001-11-20,3738200,205690000
2001-11-21,2566400,173020000
2001-11-23,1106000,70520000
2001-11-26,4065000,191870000
2001-11-27,3393200,271610000
2001-11-28,3727000,252200000
2001-11-29,4988400,212460000
2001-11-30,6091000,220520000
2001-12-03,5503400,223660000
2001-12-04,3566200,213650000
2001-12-05,5358400,304070000
2001-12-06,3690400,238340000
2001-12-07,2601800,204020000
2001-12-10,2848600,193100000
2001-12-11,3110000,234510000
2001-12-12,5387600,253990000
2001-12-13,8144600,287530000
2001-12-14,7459800,225820000
2001-12-17,6406400,220780000
2001-12-18,4751600,217100000
2001-12-19,5484200,247500000
2001-12-20,4276000,273560000
2001-12-21,6830000,359380000
2001-12-24,1386000,63010000
2001-12-26,2565600,125890000
2001-12-27,2618600,132950000
2001-12-28,3097800,136950000
2001-12-31,3422600,146900000
2002-01-02,3479200,203990000
2002-01-03,4345400,275020000
2002-01-04,4125400,239480000
2002-01-07,4442400,225880000
2002-01-08,3677800,193640000
2002-01-09,5462800,247850000
2002-01-10,4538000,199300000
2002-01-11,4450400,197880000
2002-01-14,6874000,229950000
2002-01-15,7516000,239830000
2002-01-16,5697200,261920000
2002-01-17,8704800,243530000
2002-01-18,4640200,253830000
2002-01-22,4622000,222040000
2002-01-23,5001600,246200000
2002-01-24,4826200,251040000
2002-01-25,4138400,195230000
2002-01-28,6008400,169030000
2002-01-29,6094200,265460000
2002-01-30,7634800,322690000
2002-01-31,6519400,271970000
2002-02-01,7032200,228390000
2002-02-04,5479600,249680000
2002-02-05,6375200,273760000
2002-02-06,5948200,263670000
2002-02-07,3501600,228910000
2002-02-08,2990000,244750000
2002-02-11,5695400,189050000
2002-02-12,3852400,178160000
2002-02-13,3241000,208240000
2002-02-14,4159000,224190000
2002-02-15,3686600,246600000
2002-02-19,3462800,226130000
2002-02-20,5073400,284530000
2002-02-21,5710600,277780000
2002-02-22,4745400,278200000
2002-02-25,8270800,256580000
2002-02-26,8465600,259700000
2002-02-27,7065400,263980000
2002-02-28,6903600,269590000
