Date,TRV,DOW
2010-05-24,5255600,211430000
2010-05-25,6596100,316960000
2010-05-26,6973300,316080000
2010-05-27,6247100,264770000
2010-05-28,5474600,243720000
2010-06-01,4961100,221900000
2010-06-02,5062800,200850000
2010-06-03,3679300,176870000
2010-06-04,6378300,256600000
2010-06-07,5780500,222940000
2010-06-08,5964900,259680000
2010-06-09,6338100,222680000
2010-06-10,4964600,221730000
2010-06-11,3916300,187890000
2010-06-14,4118000,177920000
2010-06-15,4132700,203170000
2010-06-16,4817600,165700000
2010-06-17,4518100,181070000
2010-06-18,8521800,338010000
2010-06-21,3336200,165190000
2010-06-22,3883400,175750000
2010-06-23,4276100,195100000
2010-06-24,4200000,244440000
2010-06-25,7527900,434500000
2010-06-28,3219600,164100000
2010-06-29,5661600,290500000
2010-06-30,4426300,235090000
2010-07-01,4621100,262820000
2010-07-02,2722200,199570000
2010-07-06,3858700,261020000
2010-07-07,4668200,219560000
2010-07-08,3231500,192210000
2010-07-09,3095900,134810000
2010-07-12,3025800,131490000
2010-07-13,5224200,179040000
2010-07-14,3866000,208530000
2010-07-15,7023600,210000000
2010-07-16,5952700,335060000
2010-07-19,2667200,176970000
2010-07-20,3801300,194410000
2010-07-21,3961700,203900000
2010-07-22,6956500,202220000
2010-07-23,7008600,200000000
2010-07-26,4814400,178820000
2010-07-27,6312000,180550000
2010-07-28,4455100,162070000
2010-07-29,6845100,202110000
2010-07-30,5752000,208160000
2010-08-02,4957900,167640000
2010-08-03,4927100,164880000
2010-08-04,6729900,173360000
2010-08-05,1966300,139610000
2010-08-06,3140800,154870000
2010-08-09,2244800,166330000
2010-08-10,5991600,203490000
2010-08-11,6571500,219330000
2010-08-12,5021300,221030000
2010-08-13,5029200,151620000
2010-08-16,3513400,146040000
2010-08-17,4761200,191340000
2010-08-18,3837800,168560000
2010-08-19,4068800,227740000
2010-08-20,4564000,251150000
2010-08-23,3939100,173000000
2010-08-24,3826400,223680000
2010-08-25,3636600,183890000
2010-08-26,3792200,176330000
2010-08-27,4437700,207760000
2010-08-30,2966400,150480000
2010-08-31,4577100,255420000
2010-09-01,4922300,205710000
2010-09-02,3595900,149930000
2010-09-03,3405700,168600000
2010-09-07,2519100,149040000
2010-09-08,3597600,166760000
2010-09-09,2830300,163590000
2010-09-10,2624900,140320000
2010-09-13,2998800,190720000
2010-09-14,4636200,192410000
2010-09-15,8112300,167420000
2010-09-16,5763700,170300000
2010-09-17,7193300,367230000
2010-09-20,4551300,157120000
2010-09-21,3248800,186740000
2010-09-22,4314000,168590000
2010-09-23,4685400,156830000
2010-09-24,3291400,179270000
2010-09-27,4022000,143910000
2010-09-28,3080500,167110000
2010-09-29,3179100,158830000
2010-09-30,3280300,214540000
2010-10-01,3211400,161890000
2010-10-04,2487600,160370000
2010-10-05,3646100,216240000
2010-10-06,2484100,163440000
2010-10-07,2221900,141920000
2010-10-08,2212700,152280000
2010-10-11,1552600,114830000
2010-10-12,3973900,155150000
2010-10-13,4008700,224920000
2010-10-14,3142200,196170000
2010-10-15,3615000,319210000
2010-10-18,3248600,190290000
2010-10-19,3424400,247640000
2010-10-20,3701700,220140000
2010-10-21,3864800,178060000
2010-10-22,3258600,104570000
2010-10-25,4602500,168110000
2010-10-26,5847400,159040000
2010-10-27,4771100,167080000
2010-10-28,3610300,156250000
2010-10-29,3680700,189650000
2010-11-01,4992400,150130000
2010-11-02,3583400,150390000
2010-11-03,3730500,177580000
2010-11-04,4565300,234680000
2010-11-05,4445600,211670000
2010-11-08,3219000,143990000
2010-11-09,4760200,161910000
2010-11-10,4685500,164170000
2010-11-11,4581800,296660000
2010-11-12,4449600,217650000
2010-11-15,4614800,155660000
2010-11-16,7390100,254570000
2010-11-17,5251400,160250000
2010-11-18,3660900,171770000
2010-11-19,4534200,219400000
2010-11-22,4666000,152850000
2010-11-23,4647300,192820000
2010-11-24,3613100,138280000
2010-11-26,1574800,68400000
2010-11-29,5352700,151530000
2010-11-30,7290800,233770000
2010-12-01,6001600,202520000
2010-12-02,6132900,212090000
2010-12-03,3215100,149440000
2010-12-06,2751800,122240000
2010-12-07,3529900,175720000
2010-12-08,3654800,152510000
2010-12-09,3867900,167970000
2010-12-10,3843900,151820000
2010-12-13,4003500,151190000
2010-12-14,3653300,149860000
2010-12-15,3424200,189670000
2010-12-16,2777500,163040000
2010-12-17,4930200,358300000
2010-12-20,2917200,125360000
2010-12-21,2886300,119420000
2010-12-22,2240600,122040000
2010-12-23,1609200,100840000
2010-12-27,1662300,76820000
2010-12-28,1853100,114100000
2010-12-29,1392800,77800000
2010-12-30,1319000,76820000
2010-12-31,1905900,93330000
2011-01-03,2672200,203420000
2011-01-04,2644000,178630000
2011-01-05,2847900,169990000
2011-01-06,3359300,193080000
2011-01-07,8486800,188720000
2011-01-10,4213000,150340000
2011-01-11,3224700,157440000
2011-01-12,4050100,144960000
2011-01-13,3333100,161660000
2011-01-14,3798000,200770000
2011-01-18,2613300,203390000
2011-01-19,2631100,166250000
2011-01-20,2946000,180800000
2011-01-21,5440700,249480000
2011-01-24,5519800,184000000
2011-01-25,7037500,191950000
2011-01-26,4409800,168320000
2011-01-27,4170500,167770000
2011-01-28,5457800,214170000
2011-01-31,6753600,206580000
2011-02-01,4065300,180890000
2011-02-02,8861300,143440000
2011-02-03,4597400,143710000
2011-02-04,3216900,121780000
2011-02-07,3784500,132960000
2011-02-08,2886000,126650000
2011-02-09,5340800,162910000
2011-02-10,4193500,274440000
2011-02-11,3335000,184290000
2011-02-14,4049700,146350000
2011-02-15,3447300,142580000
2011-02-16,3594600,146270000
2011-02-17,3016300,130860000
2011-02-18,5585300,230040000
2011-02-22,5504300,201860000
2011-02-23,5713700,213490000
2011-02-24,5932600,190860000
2011-02-25,3697100,147540000
2011-02-28,3678900,199560000
2011-03-01,4021400,183240000
2011-03-02,3626700,147270000
2011-03-03,4627200,157840000
2011-03-04,4327100,166700000
